context	generated_url	ordinal	chrome_127_status	subtest
serviceworker	service-workers/idlharness.https.any.serviceworker.html	169	Pass	WindowClient interface: existence and properties of interface prototype object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	170	Pass	WindowClient interface: existence and properties of interface prototype object's "constructor" property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	171	Pass	WindowClient interface: existence and properties of interface prototype object's @@unscopables property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	172	Pass	WindowClient interface: attribute visibilityState
serviceworker	service-workers/idlharness.https.any.serviceworker.html	173	Pass	WindowClient interface: attribute focused
serviceworker	service-workers/idlharness.https.any.serviceworker.html	174	Fail	WindowClient interface: attribute ancestorOrigins
serviceworker	service-workers/idlharness.https.any.serviceworker.html	175	Pass	WindowClient interface: operation focus()
serviceworker	service-workers/idlharness.https.any.serviceworker.html	176	Pass	WindowClient interface: operation navigate(USVString)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	177	Pass	Clients interface: existence and properties of interface object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	178	Pass	Clients interface object length
serviceworker	service-workers/idlharness.https.any.serviceworker.html	179	Pass	Clients interface object name
serviceworker	service-workers/idlharness.https.any.serviceworker.html	180	Pass	Clients interface: existence and properties of interface prototype object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	181	Pass	Clients interface: existence and properties of interface prototype object's "constructor" property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	182	Pass	Clients interface: existence and properties of interface prototype object's @@unscopables property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	183	Pass	Clients interface: operation get(DOMString)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	184	Pass	Clients interface: operation matchAll(optional ClientQueryOptions)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	185	Pass	Clients interface: operation openWindow(USVString)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	186	Pass	Clients interface: operation claim()
serviceworker	service-workers/idlharness.https.any.serviceworker.html	187	Pass	Clients must be primary interface of clients
serviceworker	service-workers/idlharness.https.any.serviceworker.html	188	Pass	Stringification of clients
serviceworker	service-workers/idlharness.https.any.serviceworker.html	189	Pass	Clients interface: clients must inherit property "get(DOMString)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	190	Pass	Clients interface: calling get(DOMString) on clients with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	191	Pass	Clients interface: clients must inherit property "matchAll(optional ClientQueryOptions)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	192	Pass	Clients interface: calling matchAll(optional ClientQueryOptions) on clients with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	193	Pass	Clients interface: clients must inherit property "openWindow(USVString)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	194	Pass	Clients interface: calling openWindow(USVString) on clients with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	195	Pass	Clients interface: clients must inherit property "claim()" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	196	Pass	ExtendableEvent interface: existence and properties of interface object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	197	Pass	ExtendableEvent interface object length
serviceworker	service-workers/idlharness.https.any.serviceworker.html	198	Pass	ExtendableEvent interface object name
serviceworker	service-workers/idlharness.https.any.serviceworker.html	199	Pass	ExtendableEvent interface: existence and properties of interface prototype object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	200	Pass	ExtendableEvent interface: existence and properties of interface prototype object's "constructor" property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	201	Pass	ExtendableEvent interface: existence and properties of interface prototype object's @@unscopables property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	202	Pass	ExtendableEvent interface: operation waitUntil(Promise<any>)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	203	Pass	ExtendableEvent must be primary interface of new ExtendableEvent("type")
serviceworker	service-workers/idlharness.https.any.serviceworker.html	204	Pass	Stringification of new ExtendableEvent("type")
serviceworker	service-workers/idlharness.https.any.serviceworker.html	205	Pass	ExtendableEvent interface: new ExtendableEvent("type") must inherit property "waitUntil(Promise<any>)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	206	Pass	ExtendableEvent interface: calling waitUntil(Promise<any>) on new ExtendableEvent("type") with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	207	Pass	InstallEvent interface: existence and properties of interface object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	208	Pass	InstallEvent interface object length
serviceworker	service-workers/idlharness.https.any.serviceworker.html	209	Pass	InstallEvent interface object name
serviceworker	service-workers/idlharness.https.any.serviceworker.html	210	Pass	InstallEvent interface: existence and properties of interface prototype object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	211	Pass	InstallEvent interface: existence and properties of interface prototype object's "constructor" property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	212	Pass	InstallEvent interface: existence and properties of interface prototype object's @@unscopables property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	213	Pass	InstallEvent interface: operation addRoutes((RouterRule or sequence<RouterRule>))
serviceworker	service-workers/idlharness.https.any.serviceworker.html	214	Pass	FetchEvent interface: existence and properties of interface object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	215	Pass	FetchEvent interface object length
serviceworker	service-workers/idlharness.https.any.serviceworker.html	216	Pass	FetchEvent interface object name
serviceworker	service-workers/idlharness.https.any.serviceworker.html	217	Pass	FetchEvent interface: existence and properties of interface prototype object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	218	Pass	FetchEvent interface: existence and properties of interface prototype object's "constructor" property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	219	Pass	FetchEvent interface: existence and properties of interface prototype object's @@unscopables property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	220	Pass	FetchEvent interface: attribute request
serviceworker	service-workers/idlharness.https.any.serviceworker.html	221	Pass	FetchEvent interface: attribute preloadResponse
serviceworker	service-workers/idlharness.https.any.serviceworker.html	222	Pass	FetchEvent interface: attribute clientId
serviceworker	service-workers/idlharness.https.any.serviceworker.html	223	Pass	FetchEvent interface: attribute resultingClientId
serviceworker	service-workers/idlharness.https.any.serviceworker.html	224	Fail	FetchEvent interface: attribute replacesClientId
serviceworker	service-workers/idlharness.https.any.serviceworker.html	225	Pass	FetchEvent interface: attribute handled
serviceworker	service-workers/idlharness.https.any.serviceworker.html	226	Pass	FetchEvent interface: operation respondWith(Promise<Response>)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	227	Pass	FetchEvent must be primary interface of new FetchEvent("type", { request: new Request("") })
serviceworker	service-workers/idlharness.https.any.serviceworker.html	228	Pass	Stringification of new FetchEvent("type", { request: new Request("") })
serviceworker	service-workers/idlharness.https.any.serviceworker.html	229	Pass	FetchEvent interface: new FetchEvent("type", { request: new Request("") }) must inherit property "request" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	230	Pass	FetchEvent interface: new FetchEvent("type", { request: new Request("") }) must inherit property "preloadResponse" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	231	Pass	FetchEvent interface: new FetchEvent("type", { request: new Request("") }) must inherit property "clientId" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	232	Pass	FetchEvent interface: new FetchEvent("type", { request: new Request("") }) must inherit property "resultingClientId" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	233	Fail	FetchEvent interface: new FetchEvent("type", { request: new Request("") }) must inherit property "replacesClientId" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	234	Pass	FetchEvent interface: new FetchEvent("type", { request: new Request("") }) must inherit property "handled" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	235	Pass	FetchEvent interface: new FetchEvent("type", { request: new Request("") }) must inherit property "respondWith(Promise<Response>)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	236	Pass	FetchEvent interface: calling respondWith(Promise<Response>) on new FetchEvent("type", { request: new Request("") }) with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	237	Pass	ExtendableEvent interface: new FetchEvent("type", { request: new Request("") }) must inherit property "waitUntil(Promise<any>)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	238	Pass	ExtendableEvent interface: calling waitUntil(Promise<any>) on new FetchEvent("type", { request: new Request("") }) with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	239	Pass	ExtendableMessageEvent interface: existence and properties of interface object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	240	Pass	ExtendableMessageEvent interface object length
serviceworker	service-workers/idlharness.https.any.serviceworker.html	241	Pass	ExtendableMessageEvent interface object name
serviceworker	service-workers/idlharness.https.any.serviceworker.html	242	Pass	ExtendableMessageEvent interface: existence and properties of interface prototype object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	243	Pass	ExtendableMessageEvent interface: existence and properties of interface prototype object's "constructor" property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	244	Pass	ExtendableMessageEvent interface: existence and properties of interface prototype object's @@unscopables property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	245	Pass	ExtendableMessageEvent interface: attribute data
serviceworker	service-workers/idlharness.https.any.serviceworker.html	246	Pass	ExtendableMessageEvent interface: attribute origin
serviceworker	service-workers/idlharness.https.any.serviceworker.html	247	Pass	ExtendableMessageEvent interface: attribute lastEventId
serviceworker	service-workers/idlharness.https.any.serviceworker.html	248	Pass	ExtendableMessageEvent interface: attribute source
serviceworker	service-workers/idlharness.https.any.serviceworker.html	249	Pass	ExtendableMessageEvent interface: attribute ports
serviceworker	service-workers/idlharness.https.any.serviceworker.html	250	Pass	Cache interface: existence and properties of interface object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	251	Pass	Cache interface object length
serviceworker	service-workers/idlharness.https.any.serviceworker.html	252	Pass	Cache interface object name
serviceworker	service-workers/idlharness.https.any.serviceworker.html	253	Pass	Cache interface: existence and properties of interface prototype object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	254	Pass	Cache interface: existence and properties of interface prototype object's "constructor" property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	255	Pass	Cache interface: existence and properties of interface prototype object's @@unscopables property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	256	Pass	Cache interface: operation match(RequestInfo, optional CacheQueryOptions)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	257	Pass	Cache interface: operation matchAll(optional RequestInfo, optional CacheQueryOptions)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	258	Pass	Cache interface: operation add(RequestInfo)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	259	Pass	Cache interface: operation addAll(sequence<RequestInfo>)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	260	Pass	Cache interface: operation put(RequestInfo, Response)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	261	Pass	Cache interface: operation delete(RequestInfo, optional CacheQueryOptions)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	262	Pass	Cache interface: operation keys(optional RequestInfo, optional CacheQueryOptions)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	263	Pass	Cache must be primary interface of self.cacheInstance
serviceworker	service-workers/idlharness.https.any.serviceworker.html	264	Pass	Stringification of self.cacheInstance
serviceworker	service-workers/idlharness.https.any.serviceworker.html	265	Pass	Cache interface: self.cacheInstance must inherit property "match(RequestInfo, optional CacheQueryOptions)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	266	Pass	Cache interface: calling match(RequestInfo, optional CacheQueryOptions) on self.cacheInstance with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	267	Pass	Cache interface: self.cacheInstance must inherit property "matchAll(optional RequestInfo, optional CacheQueryOptions)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	268	Pass	Cache interface: calling matchAll(optional RequestInfo, optional CacheQueryOptions) on self.cacheInstance with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	269	Pass	Cache interface: self.cacheInstance must inherit property "add(RequestInfo)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	270	Pass	Cache interface: calling add(RequestInfo) on self.cacheInstance with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	271	Pass	Cache interface: self.cacheInstance must inherit property "addAll(sequence<RequestInfo>)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	272	Pass	Cache interface: calling addAll(sequence<RequestInfo>) on self.cacheInstance with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	273	Pass	Cache interface: self.cacheInstance must inherit property "put(RequestInfo, Response)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	274	Pass	Cache interface: calling put(RequestInfo, Response) on self.cacheInstance with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	275	Pass	Cache interface: self.cacheInstance must inherit property "delete(RequestInfo, optional CacheQueryOptions)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	276	Pass	Cache interface: calling delete(RequestInfo, optional CacheQueryOptions) on self.cacheInstance with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	277	Pass	Cache interface: self.cacheInstance must inherit property "keys(optional RequestInfo, optional CacheQueryOptions)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	278	Pass	Cache interface: calling keys(optional RequestInfo, optional CacheQueryOptions) on self.cacheInstance with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	279	Pass	CacheStorage interface: existence and properties of interface object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	280	Pass	CacheStorage interface object length
serviceworker	service-workers/idlharness.https.any.serviceworker.html	281	Pass	CacheStorage interface object name
serviceworker	service-workers/idlharness.https.any.serviceworker.html	282	Pass	CacheStorage interface: existence and properties of interface prototype object
serviceworker	service-workers/idlharness.https.any.serviceworker.html	283	Pass	CacheStorage interface: existence and properties of interface prototype object's "constructor" property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	284	Pass	CacheStorage interface: existence and properties of interface prototype object's @@unscopables property
serviceworker	service-workers/idlharness.https.any.serviceworker.html	285	Pass	CacheStorage interface: operation match(RequestInfo, optional MultiCacheQueryOptions)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	286	Pass	CacheStorage interface: operation has(DOMString)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	287	Pass	CacheStorage interface: operation open(DOMString)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	288	Pass	CacheStorage interface: operation delete(DOMString)
serviceworker	service-workers/idlharness.https.any.serviceworker.html	289	Pass	CacheStorage interface: operation keys()
serviceworker	service-workers/idlharness.https.any.serviceworker.html	290	Pass	CacheStorage must be primary interface of caches
serviceworker	service-workers/idlharness.https.any.serviceworker.html	291	Pass	Stringification of caches
serviceworker	service-workers/idlharness.https.any.serviceworker.html	292	Pass	CacheStorage interface: caches must inherit property "match(RequestInfo, optional MultiCacheQueryOptions)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	293	Pass	CacheStorage interface: calling match(RequestInfo, optional MultiCacheQueryOptions) on caches with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	294	Pass	CacheStorage interface: caches must inherit property "has(DOMString)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	295	Pass	CacheStorage interface: calling has(DOMString) on caches with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	296	Pass	CacheStorage interface: caches must inherit property "open(DOMString)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	297	Pass	CacheStorage interface: calling open(DOMString) on caches with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	298	Pass	CacheStorage interface: caches must inherit property "delete(DOMString)" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	299	Pass	CacheStorage interface: calling delete(DOMString) on caches with too few arguments must throw TypeError
serviceworker	service-workers/idlharness.https.any.serviceworker.html	300	Pass	CacheStorage interface: caches must inherit property "keys()" with the proper type
serviceworker	service-workers/idlharness.https.any.serviceworker.html	301	Pass	WorkerGlobalScope interface: attribute caches
serviceworker	service-workers/idlharness.https.any.serviceworker.html	302	Fail	WorkerNavigator interface: attribute serviceWorker
