# 交叉验证：ZeroWeb 同源 vs chromium Oracle（DC-14）
# dump: /home/lei/work/ZeroWeb/target/reftest-dump
# oracle: /home/lei/work/ZeroWeb/tests/wpt-runner/oracle-shots
# 阈值: chan>5, 同源通过<0.50%, Oracle不一致>1.00%

| safe_id | 判定 | z_vs_ref | z_vs_chr |
| css_CSS2_selectors_first-letter-punctuation-045_xht | POLLUTED | 0.21% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-046_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-047_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-048_xht | POLLUTED | 0.11% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-049_xht | POLLUTED | 0.18% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-050_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-051_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-052_xht | POLLUTED | 0.16% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-053_xht | POLLUTED | 0.22% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-054_xht | POLLUTED | 0.21% | 1.15% |
| css_CSS2_selectors_first-letter-punctuation-055_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-056_xht | POLLUTED | 0.18% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-057_xht | POLLUTED | 0.18% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-058_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-059_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-060_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-061_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-062_xht | POLLUTED | 0.18% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-063_xht | POLLUTED | 0.20% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-064_xht | POLLUTED | 0.18% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-065_xht | POLLUTED | 0.23% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-066_xht | POLLUTED | 0.18% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-067_xht | POLLUTED | 0.18% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-068_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-069_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-070_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-071_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-072_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-073_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-074_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-075_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-076_xht | POLLUTED | 0.18% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-077_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-078_xht | POLLUTED | 0.12% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-079_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-080_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-081_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-082_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-083_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-084_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-085_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-086_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-087_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-088_xht | POLLUTED | 0.15% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-089_xht | POLLUTED | 0.25% | 1.15% |
| css_CSS2_selectors_first-letter-punctuation-090_xht | POLLUTED | 0.27% | 1.19% |
| css_CSS2_selectors_first-letter-punctuation-091_xht | POLLUTED | 0.26% | 1.20% |
| css_CSS2_selectors_first-letter-punctuation-092_xht | POLLUTED | 0.13% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-093_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-094_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-095_xht | POLLUTED | 0.12% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-096_xht | POLLUTED | 0.17% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-097_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-098_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-099_xht | POLLUTED | 0.18% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-100_xht | POLLUTED | 0.33% | 1.24% |
| css_CSS2_selectors_first-letter-punctuation-101_xht | POLLUTED | 0.17% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-102_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-103_xht | POLLUTED | 0.12% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-104_xht | POLLUTED | 0.19% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-105_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-106_xht | POLLUTED | 0.12% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-107_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-108_xht | POLLUTED | 0.12% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-109_xht | POLLUTED | 0.14% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-110_xht | POLLUTED | 0.12% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-111_xht | POLLUTED | 0.16% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-112_xht | POLLUTED | 0.14% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-113_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-115_xht | POLLUTED | 0.16% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-116_xht | POLLUTED | 0.12% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-117_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-118_xht | POLLUTED | 0.12% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-119_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-120_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-121_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-122_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-123_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-124_xht | POLLUTED | 0.18% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-125_xht | POLLUTED | 0.17% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-126_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-127_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-128_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-129_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-130_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-131_xht | POLLUTED | 0.11% | 1.05% |
| css_CSS2_selectors_first-letter-punctuation-132_xht | POLLUTED | 0.11% | 1.05% |
| css_CSS2_selectors_first-letter-punctuation-133_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-134_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-135_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-136_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-137_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-138_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-139_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-140_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-141_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-142_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-143_xht | POLLUTED | 0.11% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-144_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-145_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-146_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-147_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-148_xht | POLLUTED | 0.11% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-149_xht | POLLUTED | 0.11% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-150_xht | POLLUTED | 0.11% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-151_xht | POLLUTED | 0.11% | 1.20% |
| css_CSS2_selectors_first-letter-punctuation-152_xht | POLLUTED | 0.11% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-153_xht | POLLUTED | 0.11% | 1.22% |
| css_CSS2_selectors_first-letter-punctuation-154_xht | POLLUTED | 0.11% | 1.21% |
| css_CSS2_selectors_first-letter-punctuation-155_xht | POLLUTED | 0.11% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-156_xht | POLLUTED | 0.11% | 1.15% |
| css_CSS2_selectors_first-letter-punctuation-157_xht | POLLUTED | 0.11% | 1.24% |
| css_CSS2_selectors_first-letter-punctuation-158_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-159_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-160_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-161_xht | POLLUTED | 0.11% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-162_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-163_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-164_xht | POLLUTED | 0.11% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-165_xht | POLLUTED | 0.11% | 1.22% |
| css_CSS2_selectors_first-letter-punctuation-166_xht | POLLUTED | 0.11% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-167_xht | POLLUTED | 0.11% | 1.24% |
| css_CSS2_selectors_first-letter-punctuation-168_xht | POLLUTED | 0.11% | 1.19% |
| css_CSS2_selectors_first-letter-punctuation-169_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-170_xht | POLLUTED | 0.11% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-171_xht | POLLUTED | 0.11% | 1.24% |
| css_CSS2_selectors_first-letter-punctuation-172_xht | POLLUTED | 0.11% | 1.32% |
| css_CSS2_selectors_first-letter-punctuation-173_xht | POLLUTED | 0.11% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-174_xht | POLLUTED | 0.11% | 1.27% |
| css_CSS2_selectors_first-letter-punctuation-175_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-176_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-177_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-178_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-179_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-180_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-181_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-182_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-183_xht | POLLUTED | 0.11% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-185_xht | POLLUTED | 0.14% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-186_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-187_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-188_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-189_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-190_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-191_xht | POLLUTED | 0.11% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-192_xht | POLLUTED | 0.11% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-193_xht | POLLUTED | 0.11% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-194_xht | POLLUTED | 0.11% | 1.31% |
| css_CSS2_selectors_first-letter-punctuation-195_xht | POLLUTED | 0.11% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-196_xht | POLLUTED | 0.11% | 1.21% |
| css_CSS2_selectors_first-letter-punctuation-197_xht | POLLUTED | 0.11% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-198_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-199_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-200_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-201_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-202_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-203_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-204_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-205_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-206_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-207_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-208_xht | POLLUTED | 0.11% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-211_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-212_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-213_xht | POLLUTED | 0.24% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-214_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-215_xht | POLLUTED | 0.19% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-216_xht | POLLUTED | 0.21% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-217_xht | POLLUTED | 0.16% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-218_xht | POLLUTED | 0.16% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-219_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-220_xht | POLLUTED | 0.12% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-221_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-222_xht | POLLUTED | 0.12% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-223_xht | POLLUTED | 0.32% | 1.23% |
| css_CSS2_selectors_first-letter-punctuation-224_xht | POLLUTED | 0.36% | 1.35% |
| css_CSS2_selectors_first-letter-punctuation-225_xht | POLLUTED | 0.12% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-226_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-227_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-228_xht | POLLUTED | 0.12% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-229_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-230_xht | POLLUTED | 0.15% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-231_xht | POLLUTED | 0.13% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-232_xht | POLLUTED | 0.26% | 1.20% |
| css_CSS2_selectors_first-letter-punctuation-233_xht | POLLUTED | 0.21% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-234_xht | POLLUTED | 0.20% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-235_xht | POLLUTED | 0.14% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-236_xht | POLLUTED | 0.15% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-237_xht | POLLUTED | 0.28% | 1.20% |
| css_CSS2_selectors_first-letter-punctuation-238_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-239_xht | POLLUTED | 0.24% | 1.18% |
| css_CSS2_selectors_first-letter-punctuation-240_xht | POLLUTED | 0.22% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-241_xht | POLLUTED | 0.23% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-242_xht | POLLUTED | 0.17% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-243_xht | POLLUTED | 0.26% | 1.23% |
| css_CSS2_selectors_first-letter-punctuation-244_xht | POLLUTED | 0.16% | 1.18% |
| css_CSS2_selectors_first-letter-punctuation-245_xht | POLLUTED | 0.16% | 1.18% |
| css_CSS2_selectors_first-letter-punctuation-246_xht | POLLUTED | 0.17% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-247_xht | POLLUTED | 0.13% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-248_xht | POLLUTED | 0.21% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-249_xht | POLLUTED | 0.23% | 1.15% |
| css_CSS2_selectors_first-letter-punctuation-250_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-251_xht | POLLUTED | 0.23% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-252_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-253_xht | POLLUTED | 0.16% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-254_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-255_xht | POLLUTED | 0.15% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-256_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-257_xht | POLLUTED | 0.16% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-258_xht | POLLUTED | 0.24% | 1.18% |
| css_CSS2_selectors_first-letter-punctuation-259_xht | POLLUTED | 0.14% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-260_xht | POLLUTED | 0.16% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-262_xht | POLLUTED | 0.11% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-263_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-264_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-265_xht | POLLUTED | 0.11% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-266_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-267_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-268_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-269_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-270_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-271_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-272_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-273_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-274_xht | POLLUTED | 0.11% | 1.20% |
| css_CSS2_selectors_first-letter-punctuation-275_xht | POLLUTED | 0.11% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-276_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-277_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-278_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-279_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-280_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-281_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-282_xht | POLLUTED | 0.11% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-283_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-284_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-285_xht | POLLUTED | 0.19% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-286_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-287_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-288_xht | POLLUTED | 0.14% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-289_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-290_xht | POLLUTED | 0.15% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-291_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-292_xht | POLLUTED | 0.15% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-293_xht | POLLUTED | 0.16% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-294_xht | POLLUTED | 0.19% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-295_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-296_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-297_xht | POLLUTED | 0.23% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-298_xht | POLLUTED | 0.20% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-299_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-300_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-301_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-302_xht | POLLUTED | 0.20% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-303_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-304_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-305_xht | POLLUTED | 0.11% | 1.05% |
| css_CSS2_selectors_first-letter-punctuation-306_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-307_xht | POLLUTED | 0.12% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-308_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-309_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-310_xht | POLLUTED | 0.20% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-311_xht | POLLUTED | 0.23% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-312_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-313_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-314_xht | POLLUTED | 0.23% | 1.18% |
| css_CSS2_selectors_first-letter-punctuation-315_xht | POLLUTED | 0.25% | 1.19% |
| css_CSS2_selectors_first-letter-punctuation-316_xht | POLLUTED | 0.16% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-317_xht | POLLUTED | 0.16% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-318_xht | POLLUTED | 0.26% | 1.19% |
| css_CSS2_selectors_first-letter-punctuation-319_xht | POLLUTED | 0.29% | 1.22% |
| css_CSS2_selectors_first-letter-punctuation-320_xht | POLLUTED | 0.28% | 1.22% |
| css_CSS2_selectors_first-letter-punctuation-321_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-322_xht | POLLUTED | 0.24% | 1.18% |
| css_CSS2_selectors_first-letter-punctuation-323_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-324_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-325_xht | POLLUTED | 0.18% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-326_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-327_xht | POLLUTED | 0.16% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-328_xht | POLLUTED | 0.19% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-329_xht | POLLUTED | 0.33% | 1.26% |
| css_CSS2_selectors_first-letter-punctuation-330_xht | POLLUTED | 0.18% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-331_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-332_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-333_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-334_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-335_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-336_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-337_xht | POLLUTED | 0.11% | 1.06% |
| css_CSS2_selectors_first-letter-punctuation-338_xht | POLLUTED | 0.11% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-339_xht | POLLUTED | 0.11% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-340_xht | POLLUTED | 0.11% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-341_xht | POLLUTED | 0.11% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-342_xht | POLLUTED | 0.11% | 1.21% |
| css_CSS2_selectors_first-letter-punctuation-343_xht | POLLUTED | 0.11% | 1.09% |
